Phantom already exists, skipping: cuboid_phantom_3_normal.npy

################################################################################
Running cuboid=normal scenario=G2 N_ANGLES=360, K=3
view   0 | SOD= 570.046 mm | SDD= 696.006 mm | M= 1.221 | incident=0.2470°
[[ 119.47323    -557.34204      -7.        ]
 [ -25.864782    123.32077      -7.        ]
 [   0.14616601    0.03186934    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  501.449809  210.914867    787  447.716954  434.892241    696  501.432398  666.011480    784
1    proj_001.png  498.744275  210.928753    786  450.356006  434.942113    691  498.733418  666.038265    784
2    proj_002.png  496.096203  210.911392    790  452.733813  434.879137    695  496.096447  666.088832    788
3    proj_003.png  493.384224  210.899491    786  455.372662  434.877698    695  493.413793  666.048531    783
4    proj_004.png  490.670483  210.914758    786  457.792507  434.864553    694  490.703185  666.067516    785
5    proj_005.png  488.028025  210.881529    785  460.394245  434.890647    695  488.019133  666.136480    784
6    proj_006.png  485.388116  210.877370    791  462.845272  434.830946    698  485.366879  666.109554    785
7    proj_007.png  482.559045  210.898241    796  465.459227  434.912732    699  482.594185  666.070796    791
8    proj_008.png  479.906329  210.912658    790  467.963925  434.871573    693  479.951715  666.101652    787
9    proj_009.png  477.262025  210.836709    790  470.545324  434.889209    695  477.304459  666.143949    785
10   proj_010.png  474.480454  210.839849    793  473.131617  434.854077    699  474.471410  666.102922    787
11   proj_011.png  471.827020  210.907828    792  475.580000  434.868571    700  471.826362  666.096324    789
12   proj_012.png  469.154235  210.902655    791  478.202296  434.829268    697  469.143583  666.118170    787
13   proj_013.png  466.445707  210.854798    792  480.620344  434.863897    698  466.430025  666.141221    786
14   proj_014.png  463.754119  210.879594    789  483.234532  434.856115    695  463.797967  666.115629    787
15   proj_015.png  461.091024  210.896334    791  485.655172  434.906609    696  461.095178  666.112944    788
16   proj_016.png  458.362595  210.880407    786  488.279539  434.893372    694  458.356322  666.128991    783
17   proj_017.png  455.646835  210.916456    790  490.707914  434.910791    695  455.664968  666.091720    785
18   proj_018.png  453.000000  210.892994    785  493.281385  434.926407    693  452.998726  666.108280    785
19   proj_019.png  450.300885  210.887484    791  495.751079  434.910791    695  450.288071  666.097716    788
20   proj_020.png  447.653553  210.950508    788  498.281792  434.947977    692  447.632316  666.015267    786
21   proj_021.png  444.970886  210.963291    790  500.770115  434.900862    696  444.964512  666.017744    789
22   proj_022.png  442.296815  210.932484    785  503.316017  434.932179    693  442.302799  666.045802    786
23   proj_023.png  439.756997  210.992366    786  505.746398  434.927954    694  439.758270  665.952926    786
24   proj_024.png  437.077411  210.980964    788  508.282200  434.917511    691  437.089172  665.964331    785
25   proj_025.png  434.486624  211.015287    785  510.710983  434.937861    692  434.459391  665.897208    788
26   proj_026.png  431.890863  211.035533    788  513.206349  434.896104    693  431.865311  665.917408    787
27   proj_027.png  429.200000  211.056051    785  515.595683  434.955396    695  429.228025  665.858599    785
28   proj_028.png  426.727041  211.079082    784  518.093660  434.942363    694  426.689567  665.735369    786
29   proj_029.png  424.129936  211.081529    785  520.471429  434.930000    700  424.079949  665.704315    788
30   proj_030.png  421.589354  211.144487    789  522.816356  434.929699    697  421.600756  665.695214    794
31   proj_031.png  419.038314  211.151980    783  525.302158  434.958273    695  419.034351  665.581425    786
32   proj_032.png  416.536616  211.202020    792  527.676724  434.961207    696  416.543506  665.534678    793
33   proj_033.png  414.065906  211.313054    789  530.067432  434.967001    697  414.054847  665.479592    784
34   proj_034.png  411.607547  211.285535    795  532.368195  435.000000    698  411.549811  665.446406    793
35   proj_035.png  409.129771  211.384224    786  534.726619  435.018705    695  409.119138  665.362484    789
36   proj_036.png  406.713745  211.359395    793  537.061605  434.998567    698  406.713198  665.258883    788
37   proj_037.png  404.343001  211.428752    793  539.357654  435.018598    699  404.297710  665.170483    786
38   proj_038.png  401.964240  211.455939    783  541.608571  435.070000    700  401.936143  665.100894    783
39   proj_039.png  399.512658  211.501266    790  543.834758  435.074074    702  399.617834  665.091720    785
40   proj_040.png  397.206369  211.587261    785  546.179743  435.089872    701  397.204866  664.987196    781
41   proj_041.png  394.967990  211.612036    781  548.412857  435.094286    700  394.917303  664.945293    786
42   proj_042.png  392.729936  211.682803    785  550.528490  435.112536    702  392.753213  664.853470    778
43   proj_043.png  390.414449  211.732573    789  552.663352  435.160511    704  390.392902  664.709759    789
44   proj_044.png  388.132992  211.813299    782  554.940000  435.152857    700  388.187817  664.676396    788
45   proj_045.png  385.984655  211.892583    782  557.000000  435.163818    702  385.996173  664.531888    784
46   proj_046.png  383.825478  211.889172    785  559.168571  435.237143    700  383.807888  664.405852    786
47   proj_047.png  381.664112  211.955300    783  561.290368  435.232295    706  381.684010  664.303299    788
48   proj_048.png  379.582586  211.985915    781  563.318310  435.278873    710  379.605598  664.222646    786
49   proj_049.png  377.513444  212.015365    781  565.338959  435.282700    711  377.510883  664.122919    781
50   proj_050.png  375.414853  212.104994    781  567.338959  435.282700    711  375.448143  664.011524    781
51   proj_051.png  373.409731  212.170294    781  569.308989  435.335674    712  373.411012  663.966709    781
52   proj_052.png  371.437340  212.207161    782  571.302391  435.355837    711  371.424552  663.877238    782
53   proj_053.png  369.482803  212.277707    785  573.265077  435.374474    713  369.452351  663.714104    787
54   proj_054.png  367.538755  212.420584    787  575.159888  435.360449    713  367.552030  663.602792    788
55   proj_055.png  365.704981  212.473819    783  577.000000  435.355337    712  365.680255  663.447134    785
56   proj_056.png  363.888031  212.527671    777  578.767932  435.388186    711  363.863402  663.349227    776
57   proj_057.png  362.067949  212.602564    780  580.666667  435.414226    717  362.047742  663.225806    775
